medium,ploidy,replicate,exp_folder,Position_n,Cell_ID,category,mKate_stain_index,mNeon_inside_cell_stain_index
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_10,2,SCD,3.5441030711065578,3.154816901952421
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_11,1,SCD,2.687878201523701,3.269392517362505
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_11,2,SCD,2.8420225348790047,2.8498435304517464
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_12,1,SCD,3.331183677065473,3.109420716732705
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_12,2,SCD,3.120759539037747,3.331985472928438
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_13,1,SCD,3.297953247649981,2.6220653242935628
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_13,2,SCD,2.83535829210111,2.3835211027830665
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_14,1,SCD,2.688552559631629,2.994768147508984
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_14,3,SCD,3.0220144463033405,2.7253954190288114
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_15,1,SCD,2.8561684475726907,2.4956911557917056
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_15,2,SCD,3.1014245513389254,2.90000683244379
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_16,1,SCD,3.075808030372821,2.6120552565678774
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_16,2,SCD,3.156043110737993,2.9484987953143555
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_17,1,SCD,3.1296451374822234,2.718639344892165
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_18,2,SCD,3.0739095199755497,2.8073792328505807
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_18,4,SCD,3.40518528131015,2.524552964234784
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_19,2,SCD,2.8572178741709138,2.737369036654686
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_19,4,SCD,3.161514775262204,3.006308959934053
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_20,1,SCD,3.1506678494245324,2.9459050952429218
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_21,2,SCD,2.921907165802246,3.18355414782909
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_21,4,SCD,3.5270135988859925,3.533831602905513
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_22,2,SCD,2.953416326099416,2.693839538686285
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_22,3,SCD,2.892325844987523,2.7281637703233583
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_23,2,SCD,2.437818026434182,3.049548739838425
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_23,3,SCD,3.0632846377768064,2.3072955087344345
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_24,1,SCD,2.3695992291343875,2.504438137067547
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_24,2,SCD,2.746022056754394,2.68176574103635
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_25,1,SCD,2.8554371959963767,2.5226750490051657
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_26,1,SCD,2.769802003401682,2.698637929836854
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_26,2,SCD,2.704307146107603,2.66246289230888
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_27,1,SCD,2.4712461010822766,2.769679424969877
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_27,2,SCD,2.5983473200597467,2.9767789074457296
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_28,1,SCD,2.959494257038572,3.217236086599385
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_28,2,SCD,2.951164701280585,2.5090840623289856
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_29,1,SCD,2.912213397799014,2.8596893262650163
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_29,2,SCD,3.409060597359085,3.3293286453315902
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_30,2,SCD,3.1198298327472,2.785591257810722
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_31,1,SCD,3.083473716437771,2.9537380667216127
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_31,2,SCD,2.8686682245593467,2.930776143214597
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_32,1,SCD,3.0629590732898317,2.868456595577181
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_32,2,SCD,2.864182034029015,2.6325125440767336
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_33,1,SCD,3.105174685073277,3.2708165809501955
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_33,2,SCD,3.626351492465984,3.3036379059155965
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_34,1,SCD,2.885650417862247,2.939342961719355
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_34,2,SCD,2.5650455537698877,2.7442551060774667
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_35,1,SCD,3.328373554301593,2.599945871016826
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_35,2,SCD,3.2460064894323386,2.8428877234754824
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_36,1,SCD,3.043276582674849,2.821029433734376
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_36,2,SCD,2.879729663018526,2.8755939041955045
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_37,2,SCD,2.7899491245807204,2.917632511018608
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_37,4,SCD,3.048033053863851,3.649037994350834
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_38,1,SCD,3.615396251150459,2.8930109811075404
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_38,2,SCD,3.0621988276796395,2.6925966627923223
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_39,1,SCD,2.814153113467375,3.378881846593658
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_39,2,SCD,3.0853167268227666,2.487035969051519
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_40,1,SCD,3.3257204780195138,3.559514334942365
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_40,2,SCD,3.177595023638576,3.5921091143915787
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_41,2,SCD,2.9721150795371587,3.700644092450861
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_41,4,SCD,2.6855776769595097,2.9628879559696344
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_42,2,SCD,2.961718092074021,2.563091345265101
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_42,3,SCD,3.060923845010941,2.756200553891868
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_43,1,SCD,3.0568277344682326,2.860558794879956
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_43,2,SCD,3.1816279110324763,2.8794327421305965
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_44,1,SCD,2.800772653896901,2.1335972949158224
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_44,2,SCD,3.9037018478417,4.095659858091451
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_45,1,SCD,3.430113697994333,2.518183961600509
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_45,2,SCD,3.0500731840881703,2.497753670579821
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_46,1,SCD,3.2831756987800627,3.137324186069933
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_46,2,SCD,2.956780805780737,3.057175210703769
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_47,1,SCD,4.012179609713078,3.185106768390514
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_47,2,SCD,3.322416074186631,3.1562517535023287
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_48,1,SCD,3.0468834631125943,1.9584472391738252
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_48,2,SCD,2.6421598160606576,2.332701049958664
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_49,1,SCD,2.952715557445944,2.1751850071638463
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_49,2,SCD,3.498866811254969,3.051397272345914
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_60nM,Position_50,2,SCD,3.02058206308916,2.900502068303324
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_1,2,SCD,2.964162891339952,3.058345123493029
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_1,3,SCD,2.669772217840809,2.756046084683601
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_2,1,SCD,2.5883102953369703,3.104083195954959
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_3,2,SCD,3.0906387005446896,3.6127748980341536
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_3,4,SCD,2.675245076530819,3.173346109795786
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_4,1,SCD,2.552566376960637,3.2692815508596964
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_4,3,SCD,2.9855524921006453,3.55532076051529
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_5,2,SCD,3.550695611532173,2.222708088278829
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_5,3,SCD,2.7593664175581503,2.4339904203142755
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_6,2,SCD,3.4593205049967466,2.2426504325909047
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_6,3,SCD,3.1352031577217216,3.170781767424623
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_7,1,SCD,2.8083215015594414,3.0368805808762125
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_7,3,SCD,2.742658899123656,2.4165146886796007
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_8,1,SCD,3.0884438169457624,2.385215204921289
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_8,2,SCD,3.6055712567005456,2.2240612714655748
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_9,1,SCD,2.499826957250596,2.56141161398572
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_9,2,SCD,2.804546126235883,2.3712763394863354
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_10,1,SCD,2.8131066314736235,2.1575956764314403
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_10,2,SCD,3.120625896201,2.572173751444131
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_11,1,SCD,2.900913342373041,1.66978082280203
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_12,1,SCD,2.742639918190674,3.1665800679464384
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_12,2,SCD,3.359990009537013,2.9187396490618416
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_13,1,SCD,2.937762411350232,2.839670591311791
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_13,2,SCD,2.606399179740679,2.321402348046291
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_14,1,SCD,2.821092598165309,2.8899850600737005
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_14,3,SCD,2.775636438790475,3.1975286664032643
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_15,1,SCD,2.8631950423006924,2.53051334734917
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_16,1,SCD,3.039082710234123,3.1271511793854847
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_16,2,SCD,2.88683099594918,2.9424053897415936
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_17,1,SCD,2.7187219771519806,2.8792076717342345
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_17,2,SCD,3.683031379730223,3.9395787255870487
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_18,1,SCD,2.703113012137212,3.023341755834403
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_18,2,SCD,3.238343043694423,3.3897309982619785
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_19,3,SCD,2.7614818200542275,2.1341595417343213
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_19,6,SCD,2.845053469536322,1.8628751550787483
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_20,1,SCD,3.1374517667179287,2.079444418426541
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_20,2,SCD,2.816007892133143,2.666882946962847
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_21,1,SCD,3.648890191940762,3.020937224293337
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_21,2,SCD,3.0298930037059035,3.202592848821891
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_22,1,SCD,2.358008648964032,2.768238218318253
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_22,2,SCD,2.535174454961865,2.5474001469602765
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_23,2,SCD,2.8754862737916764,2.8782458473264017
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_23,3,SCD,2.8889378885571397,2.6566461399138745
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_24,1,SCD,2.837231245334521,3.181552365513956
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_24,2,SCD,2.5613966217858346,2.7082646264927344
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_25,1,SCD,3.04268453425033,3.2789816315104128
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_25,2,SCD,2.596634682601967,2.810813855282968
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_26,2,SCD,3.0224565486786785,2.6148231024784514
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_26,3,SCD,3.068241342448479,2.810456099873398
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_27,1,SCD,3.2086623059748653,2.987954009007979
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_28,1,SCD,2.8571850136306542,2.7561087204679384
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_29,2,SCD,2.611050006255415,2.8538377847417755
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_29,3,SCD,3.421909469587028,3.652233674042503
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_30,2,SCD,2.9187046721319247,3.329465181710332
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_30,3,SCD,3.4633712761991564,2.88286550175739
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_31,1,SCD,3.4915507667690733,3.241293294506506
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_31,2,SCD,2.7131107198229745,2.5114325060761438
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_32,2,SCD,2.7837680426066247,3.0958400427617487
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_32,4,SCD,2.940372956723973,2.5309610638874216
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_33,2,SCD,3.74063833302401,4.21389576342102
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_33,3,SCD,3.175257653057969,3.183140463832107
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_34,1,SCD,3.468001936504373,4.468748865129939
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_34,2,SCD,2.733733451639884,3.0694598026877187
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_35,1,SCD,2.6081169295656967,2.7599646702509983
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_35,2,SCD,2.85612034452904,3.153245061581767
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_36,2,SCD,2.59500722070013,2.469976435942988
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_36,4,SCD,3.4028233050271983,5.309094444407546
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_37,2,SCD,2.987183951613582,2.4194942947838225
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_37,3,SCD,2.712155684408043,2.7500595214605488
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_38,2,SCD,2.8734373687118837,2.948122916503184
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_38,3,SCD,2.817174548851473,2.9348800907971264
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_39,2,SCD,2.8795701860817378,2.9526606097790515
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_39,4,SCD,3.3402497871229806,2.773431248245104
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_40,3,SCD,2.889630851923901,3.5182104435689325
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_40,6,SCD,3.144709944019429,3.253445681622205
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_41,2,SCD,3.016263303479801,3.183486735020038
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_41,3,SCD,2.5515220565009806,2.52737157436375
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_42,2,SCD,3.057123567495604,2.806764526105906
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_42,3,SCD,3.2180643928397155,3.0273859332286475
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_43,2,SCD,3.1377768016669068,2.394680186233242
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_43,3,SCD,2.7069222304979927,2.955907003364822
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_44,1,SCD,3.185084833050952,3.11405419175982
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_44,2,SCD,2.860838603512305,2.844232057718035
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_45,2,SCD,2.8651921941202243,3.3001417437064795
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_45,4,SCD,2.648772221191518,3.045479082993911
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_46,2,SCD,2.5751146088352472,2.806756286278466
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_46,3,SCD,3.359787443844704,3.3446977986999604
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_47,2,SCD,2.7879129979971715,2.348944831930059
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_47,3,SCD,2.721907104924329,2.7970124996287997
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_48,2,SCD,3.1072520292574075,2.8732567815434407
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_48,3,SCD,3.709761628103224,3.450452347139645
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_49,1,SCD,2.8236977598918203,3.1048901161575584
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_49,2,SCD,2.879756440112664,2.51653644810392
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_50,2,SCD,2.96984111020377,3.0365036564358063
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_150nM,Position_50,4,SCD,3.4557490342341257,3.157991560810083
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_1,1,SCD,2.355299248107018,2.85452874463192
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_1,2,SCD,2.511739608488151,3.0658118681743
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_2,1,SCD,3.082929969146188,3.0373871877440357
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_2,2,SCD,4.084825553424619,3.8545987585345975
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_3,1,SCD,3.010786703808008,3.293757856506036
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_3,2,SCD,3.6676826991249776,3.0156469070009595
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_4,1,SCD,2.978548063260057,3.116466927735374
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_5,1,SCD,3.230980462640613,2.813063382273505
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_5,2,SCD,4.025248227760146,4.479119331828668
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_6,1,SCD,2.7074555624768504,2.830227726014945
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_6,2,SCD,2.9140542150689828,2.8846804040182934
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_7,1,SCD,3.3049356328618056,2.5701234810889946
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_8,1,SCD,2.7876555867273063,2.1475268590452674
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_8,2,SCD,3.2802641714987133,3.162862126369916
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_0nM,Position_10,1,SCD,4.292371319036539,3.889094453336782
